,Unnamed: 0,full_name,gender,type,state,district,senate_class,party,url,twitter,facebook,youtube,youtube_id,bioguide_id,handle,post_id,text,post_text,shared_text,time,image,video,video_thumbnail,video_id,likes,comments,shares,post_url,link,user_id,username,is_live,images
120,55,Rob Portman,M,sen,OH,,3,Republican,https://www.portman.senate.gov,SenRobPortman,senrobportman,SenRobPortman,UCwunkd8Zs-yAWKQwnwBp7ew,P000449,senrobportman,10158085605511074,"Last fall we lost Hamilton County Corporal Adam McMillan.

A 4th generation law enforcement officer, Cpl. McMillan served his community with distinction for 19 years

He was a man of integrity who swore an oath and followed it till the end. Rest In Peace, Cpl. McMillan.","Last fall we lost Hamilton County Corporal Adam McMillan.

A 4th generation law enforcement officer, Cpl. McMillan served his community with distinction for 19 years

He was a man of integrity who swore an oath and followed it till the end. Rest In Peace, Cpl. McMillan.",,2021-05-16 18:04:20,https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/187331623_10158085604616074_3830757031847778734_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=110474&_nc_ohc=JPjK0Tg4HQwAX9WKn5g&_nc_ht=scontent-iad3-2.xx&tp=14&oh=b0459449ba34ce174fb6eb0bb2ea243b&oe=60C808C6,,,,72,59,0,https://facebook.com/senrobportman/posts/10158085605511074,,45243961073,Senator Rob Portman,False,['https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/187331623_10158085604616074_3830757031847778734_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=110474&_nc_ohc=JPjK0Tg4HQwAX9WKn5g&_nc_ht=scontent-iad3-2.xx&tp=14&oh=b0459449ba34ce174fb6eb0bb2ea243b&oe=60C808C6']
48,26,Kirsten E. Gillibrand,F,sen,NY,,1,Democrat,https://www.gillibrand.senate.gov,GillibrandNY,SenKirstenGillibrand,KirstenEGillibrand,UCVEloQogVsmnkd5vxJInmYg,G000555,SenKirstenGillibrand,915177959027267,"Aging and dirty ""peaker plants"" spew harmful emissions into neighborhoods like Sunset Park already overburdened by air pollution.

Today, I stood with Congresswoman Yvette Clarke, Nydia Velazquez, and Congressman Jerry Nadler to introduce our bill to deploy clean energy to replace these plants.","Aging and dirty ""peaker plants"" spew harmful emissions into neighborhoods like Sunset Park already overburdened by air pollution.

Today, I stood with Congresswoman Yvette Clarke, Nydia Velazquez, and Congressman Jerry Nadler to introduce our bill to deploy clean energy to replace these plants.",,2021-05-16 17:51:06,https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/187163376_915176052360791_1461985003985623830_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8024bb&_nc_ohc=4dxWxhvkDxwAX-45b3Z&_nc_ht=scontent-iad3-2.xx&tp=14&oh=d12907dda42bb19bf3e08d187dacd2e9&oe=60C949ED,,,,78,20,0,https://facebook.com/SenKirstenGillibrand/posts/915177959027267,,147791132432624,U.S. Senator Kirsten Gillibrand,False,"['https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/187163376_915176052360791_1461985003985623830_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8024bb&_nc_ohc=4dxWxhvkDxwAX-45b3Z&_nc_ht=scontent-iad3-2.xx&tp=14&oh=d12907dda42bb19bf3e08d187dacd2e9&oe=60C949ED', 'https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/187718993_915176042360792_3879032788489250451_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=QaLc7EssnS8AX_Z_WyN&_nc_oc=AQl8Rlsx97LlQ7u36uuIa6lbWV30uWn8YId3e103m7WVlnYA-nTobwrUVoWsReoonVA&_nc_ht=scontent-iad3-2.xx&tp=14&oh=9357a63ecfd8da6b9511bb345540198e&oe=60C8196B', 'https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/186522443_915176062360790_739617505403883849_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=kmpHrK6aAGwAX96zUwE&_nc_ht=scontent-iad3-2.xx&tp=14&oh=eadfe5514f2c3e95ff498e6917251e8b&oe=60C88CAD']"
128,57,Charles E. Schumer,M,sen,NY,,3,Democrat,https://www.schumer.senate.gov,SenSchumer,senschumer,SenatorSchumer,UC-ABttxh8uQv_10qmwGaidw,S000148,senschumer,10159668565049407,"President Biden can #CancelStudentDebt to help provide much-needed relief to millions of Americans.

#CancelStudentDebtNY","President Biden can #CancelStudentDebt to help provide much-needed relief to millions of Americans.

#CancelStudentDebtNY",,2021-05-16 17:32:23,,https://video-iad3-2.xx.fbcdn.net/v/t42.1790-2/186838548_834013857198855_6959446938721682369_n.mp4?_nc_cat=108&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=AMA3T2xoLwkAX8tBeCu&_nc_rml=0&_nc_ht=video-iad3-2.xx&oh=f34a62012e39bfcf2616b23e77d06733&oe=60A26AC6,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/184944731_2540083212963049_4492584871168721329_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=lKzDl4A2rpEAX_el0I9&_nc_ht=scontent-iad3-2.xx&tp=9&oh=c6e93932e3630f482cba287ab54d9a02&oe=60C967AA,2540800429557994,89,63,0,https://facebook.com/senschumer/videos/2540800429557994,,15771239406,Senator Chuck Schumer,False,[]
182,83,Margaret Wood Hassan,F,sen,NH,,3,Democrat,https://www.hassan.senate.gov,Senatorhassan,SenatorHassan,,,H001076,SenatorHassan,4397155423630563,"Congratulations to Nashua Community College on being selected as a finalist for the Community College Innovation Challenge — the Granite State will be rooting you on!

Nashua Community College
May 7 at 6:49 PM ·

The Nashua Community College Innovation Team are finalists in this year’s Community College Innovation Challenge (CCIC).
The national CCIC is designed to enable community college students to discover and demonstrate their capacity to use STEM to make a difference in the world.

The NCC Team's ""The EnviroMask Project"" is developing an environmentally friendly, fully biodegradable face mask using cotton with bioplastic and non-woven bamboo fiber.

Congratulations to Anthony, Lucas, Nathan, Natalie, and Professor Betsy Gamrat!",Congratulations to Nashua Community College on being selected as a finalist for the Community College Innovation Challenge — the Granite State will be rooting you on!,"Nashua Community College
May 7 at 6:49 PM ·

The Nashua Community College Innovation Team are finalists in this year’s Community College Innovation Challenge (CCIC).
The national CCIC is designed to enable community college students to discover and demonstrate their capacity to use STEM to make a difference in the world.

The NCC Team's ""The EnviroMask Project"" is developing an environmentally friendly, fully biodegradable face mask using cotton with bioplastic and non-woven bamboo fiber.

Congratulations to Anthony, Lucas, Nathan, Natalie, and Professor Betsy Gamrat!",2021-05-16 17:01:25,https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/183480466_10159025571742978_8762658103234986833_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=110474&_nc_ohc=xx0Z7vFUFjoAX-GmcJr&_nc_ht=scontent-iad3-2.xx&tp=14&oh=dd7a7bb305f60c475e54a679531fa2a4&oe=60C60EDB,,,,54,1,0,https://facebook.com/SenatorHassan/posts/4397155423630563,,523773000968844,Senator Maggie Hassan,False,['https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/183480466_10159025571742978_8762658103234986833_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=110474&_nc_ohc=xx0Z7vFUFjoAX-GmcJr&_nc_ht=scontent-iad3-2.xx&tp=14&oh=dd7a7bb305f60c475e54a679531fa2a4&oe=60C60EDB']
85,41,Mazie K. Hirono,F,sen,HI,,1,Democrat,https://www.hirono.senate.gov,MazieHirono,senatorhirono,CongresswomanHirono,UCcoKhxad156flzPYJ8JMFOA,H001042,senatorhirono,2254591531340118,"We’ve heard these stories over and over throughout the COVID-19 pandemic.

AAPI small businesses are not only fighting to stay open during the pandemic, but many are also risking their lives to do so.

Support your local businesses and stay safe.

CNBC.COM
'We were scared': Asian-owned small businesses devastated by double whammy of Covid and hate crime","We’ve heard these stories over and over throughout the COVID-19 pandemic.

AAPI small businesses are not only fighting to stay open during the pandemic, but many are also risking their lives to do so.

Support your local businesses and stay safe.","CNBC.COM
'We were scared': Asian-owned small businesses devastated by double whammy of Covid and hate crime",2021-05-16 16:59:57,,,,,75,14,11,https://facebook.com/senatorhirono/posts/2254591531340118,https://sen.gov/PO24,656523967813557,Senator Mazie K. Hirono,False,[]
99,49,Jerry Moran,M,sen,KS,,3,Republican,https://www.moran.senate.gov,JerryMoran,jerrymoran,senatorjerrymoran,UC1oRxeUPam6-53wPBZ3N02A,M000934,jerrymoran,10158452546487106,"Horrific to see flooding again in Natoma. I have been in contact with local officials and KDEM, and everyone in Natoma has been rescued or is in a safe location. Officials also let me know that they still have 1-2 feet of water in most homes and some homes and sheds are moving. The water is showing signs of receding, but they are expecting more rain in the coming days.

I grew up just down the road from here and know the community well. Please join me in praying for Natoma and the first responders and volunteers who are working tirelessly to save lives and cleanup before more rain. Please be safe and use caution if you are in southern Osborne County and southeastern Rooks County.

KWCH 12 Eyewitness News
19 hrs ·

Drone footage of major flooding in Natoma, KS from Matt McCune (KWCH-Storm Team 12 stormchaser). HWY-18 runs parallel to Paradise Creek which flows into Wilson Lake downstream. Rainfall amounts of 3-5"" observed between Plainville and Paradise early this morning #storm12 #KWCH","Horrific to see flooding again in Natoma. I have been in contact with local officials and KDEM, and everyone in Natoma has been rescued or is in a safe location. Officials also let me know that they still have 1-2 feet of water in most homes and some homes and sheds are moving. The water is showing signs of receding, but they are expecting more rain in the coming days.

I grew up just down the road from here and know the community well. Please join me in praying for Natoma and the first responders and volunteers who are working tirelessly to save lives and cleanup before more rain. Please be safe and use caution if you are in southern Osborne County and southeastern Rooks County.","KWCH 12 Eyewitness News
19 hrs ·

Drone footage of major flooding in Natoma, KS from Matt McCune (KWCH-Storm Team 12 stormchaser). HWY-18 runs parallel to Paradise Creek which flows into Wilson Lake downstream. Rainfall amounts of 3-5"" observed between Plainville and Paradise early this morning #storm12 #KWCH",2021-05-16 16:05:03,,https://video-iad3-2.xx.fbcdn.net/v/t42.1790-2/187228872_183992526930825_6904071254225790966_n.mp4?_nc_cat=110&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=XjOC9zs39rYAX88UyH5&_nc_rml=0&_nc_ht=video-iad3-2.xx&oh=24750dbd48fc8a5e3844802e082632a5&oe=60A2739C,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/186970559_160587319363687_6343019547657998178_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=oXauEYbspqMAX_XxRkv&_nc_ht=scontent-iad3-2.xx&tp=9&oh=5515231fb21bb461df221d14e8b799a8&oe=60C9A6AE,160586926030393,32,23,45,https://facebook.com/jerrymoran/posts/10158452546487106,,171578807105,Senator Jerry Moran,False,[]
169,78,Joni Ernst,F,sen,IA,,2,Republican,https://www.ernst.senate.gov/public,SenJoniErnst,senjoniernst,,UCLwrmtF_84FIcK3TyMs4MIw,E000295,senjoniernst,1726901137471313,"Members of the Iowa FFA Association are positioned to have a positive influence on the farmers, leaders, and educators that will succeed them for generations to come—not just in #Iowa, but around the 🌎. https://www.pencitycurrent.com/2021/05/06/ernst-looks-into-future-of-ag-with-central-lee-ffa-students/

PENCITYCURRENT.COM
Ernst looks into future of ag with Central Lee FFA students > PenCityCurrent.com","Members of the Iowa FFA Association are positioned to have a positive influence on the farmers, leaders, and educators that will succeed them for generations to come—not just in #Iowa, but around the 🌎. https://www.pencitycurrent.com/2021/05/06/ernst-looks-into-future-of-ag-with-central-lee-ffa-students/","PENCITYCURRENT.COM
Ernst looks into future of ag with Central Lee FFA students > PenCityCurrent.com",2021-05-16 16:01:15,,,,,53,16,3,https://facebook.com/senjoniernst/posts/1726901137471313,https://www.pencitycurrent.com/2021/05/06/ernst-looks-into-future-of-ag-with-central-lee-ffa-students/,351671691660938,Senator Joni Ernst,False,[]
121,55,Rob Portman,M,sen,OH,,3,Republican,https://www.portman.senate.gov,SenRobPortman,senrobportman,SenRobPortman,UCwunkd8Zs-yAWKQwnwBp7ew,P000449,senrobportman,10158085381266074,"Last September, Cleveland PD Det. James Skernivitz was shot and killed in the line of duty.

A decorated 25yr veteran of the force, Det. Skernivitz will forever be remembered as a hero in the Cleveland community he so dearly loved and ultimately gave his life protecting.","Last September, Cleveland PD Det. James Skernivitz was shot and killed in the line of duty.

A decorated 25yr veteran of the force, Det. Skernivitz will forever be remembered as a hero in the Cleveland community he so dearly loved and ultimately gave his life protecting.",,2021-05-16 15:46:10,https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/186346442_10158085341526074_630212621958648472_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=110474&_nc_ohc=UF7JyOHeamcAX9TDxYg&_nc_ht=scontent-iad3-2.xx&tp=14&oh=acf7229d4bfa32c96986dd48ccbe2673&oe=60C9CC51,,,,156,87,0,https://facebook.com/senrobportman/posts/10158085381266074,,45243961073,Senator Rob Portman,False,['https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/186346442_10158085341526074_630212621958648472_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=110474&_nc_ohc=UF7JyOHeamcAX9TDxYg&_nc_ht=scontent-iad3-2.xx&tp=14&oh=acf7229d4bfa32c96986dd48ccbe2673&oe=60C9CC51']
64,31,Marsha Blackburn,F,sen,TN,,1,Republican,https://www.blackburn.senate.gov,MarshaBlackburn,marshablackburn,RepMarshaBlackburn,UCvNnmu5mUm7xr8QXBlbtQ9w,B001243,marshablackburn,10159191494978396,"Another testament to Tennessee’s business-friendly environment and skilled workforce! Happy to welcome Troy Industries to the Volunteer State and to see more jobs for our people!

FOX17.COM
Gun maker relocating headquarters in Middle Tennessee, investing $7.2 million",Another testament to Tennessee’s business-friendly environment and skilled workforce! Happy to welcome Troy Industries to the Volunteer State and to see more jobs for our people!,"FOX17.COM
Gun maker relocating headquarters in Middle Tennessee, investing $7.2 million",2021-05-16 15:41:33,,,,,2086,111,268,https://facebook.com/marshablackburn/posts/10159191494978396,http://fox17.com/news/local/firearms-manufacturer-moving-relocating-headquarters-in-middle-tennessee-investing-7-million-development-jobs-guns-arms-weapons-clarksville-montgomery-county-troy-industries,6470828395,Sen. Marsha Blackburn,False,[]
183,83,Margaret Wood Hassan,F,sen,NH,,3,Democrat,https://www.hassan.senate.gov,Senatorhassan,SenatorHassan,,,H001076,SenatorHassan,4396979433648162,"I've long pushed for strengthening our nation's cybersecurity efforts — Colonial Pipeline is a glaring example of why.

NYTIMES.COM
Pipeline Hack Points to Growing Cybersecurity Risk for Energy System",I've long pushed for strengthening our nation's cybersecurity efforts — Colonial Pipeline is a glaring example of why.,"NYTIMES.COM
Pipeline Hack Points to Growing Cybersecurity Risk for Energy System",2021-05-16 15:40:20,,,,,57,14,0,https://facebook.com/SenatorHassan/posts/4396979433648162,https://www.nytimes.com/2021/05/13/climate/pipeline-ransomware-hack-energy-grid.html?smid=tw-share,523773000968844,Senator Maggie Hassan,False,[]
73,36,Shelley Moore Capito,F,sen,WV,,2,Republican,https://www.capito.senate.gov,SenCapito,senshelley,,UCbiXdR4XQ3vD9Xp5lfR9QXw,C001047,senshelley,10159235017114758,"With the new CDC guidance ending mask-wearing for vaccinated individuals, there has never been a better time to get your COVID-19 vaccine.

Register today! https://dhhr.wv.gov/COVID-19/Pages/Vaccine.aspx#reg

DHHR.WV.GOV
COVID-19 Vaccine","With the new CDC guidance ending mask-wearing for vaccinated individuals, there has never been a better time to get your COVID-19 vaccine.

Register today! https://dhhr.wv.gov/COVID-19/Pages/Vaccine.aspx#reg","DHHR.WV.GOV
COVID-19 Vaccine",2021-05-16 15:33:56,,,,,8,4,0,https://facebook.com/senshelley/posts/10159235017114758,https://dhhr.wv.gov/COVID-19/Pages/Vaccine.aspx#reg,8057864757,Senator Shelley Moore Capito,False,[]
122,55,Rob Portman,M,sen,OH,,3,Republican,https://www.portman.senate.gov,SenRobPortman,senrobportman,SenRobPortman,UCwunkd8Zs-yAWKQwnwBp7ew,P000449,senrobportman,10158085336546074,"Hamilton County Deputy Sheriff Donny Gilreath passed away after contracting COVID-19 in the line of duty earlier this year.

He proudly served the department for 15 years and will be remembered for his warmth, kindness, and unwavering commitment to his community.","Hamilton County Deputy Sheriff Donny Gilreath passed away after contracting COVID-19 in the line of duty earlier this year.

He proudly served the department for 15 years and will be remembered for his warmth, kindness, and unwavering commitment to his community.",,2021-05-16 15:15:00,https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/187205374_10158085336511074_1682242902624073798_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=110474&_nc_ohc=89sj9ktAFKsAX9g54NL&_nc_ht=scontent-iad3-2.xx&tp=14&oh=400babdbac9967d4f50269990f0f4f8f&oe=60C72D8B,,,,69,36,0,https://facebook.com/senrobportman/posts/10158085336546074,,45243961073,Senator Rob Portman,False,['https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/187205374_10158085336511074_1682242902624073798_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=110474&_nc_ohc=89sj9ktAFKsAX9g54NL&_nc_ht=scontent-iad3-2.xx&tp=14&oh=400babdbac9967d4f50269990f0f4f8f&oe=60C72D8B']
90,44,James Lankford,M,sen,OK,,3,Republican,https://www.lankford.senate.gov,SenatorLankford,SenatorLankford,SenatorLankford,UCz8T6sK5fEycyWmVz6Vpe5Q,L000575,SenatorLankford,4238729029522720,"Democrats want taxpayers to fund campaigns. A candidate who raises $1M will get $6M from taxpayers.

Oklahomans don’t want to pay for campaigns for AOC & the Squad.

Individuals should be able to choose who they donate to, DC shouldn't choose for them.","Democrats want taxpayers to fund campaigns. A candidate who raises $1M will get $6M from taxpayers.

Oklahomans don’t want to pay for campaigns for AOC & the Squad.

Individuals should be able to choose who they donate to, DC shouldn't choose for them.",,2021-05-16 15:00:46,,https://video-iad3-2.xx.fbcdn.net/v/t42.1790-2/184377050_226463922149767_165858205242162647_n.mp4?_nc_cat=104&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=7QnmhwFUP2kAX-eRvA8&_nc_rml=0&_nc_ht=video-iad3-2.xx&oh=4ed07345724df84a8f9f03d5fae02b07&oe=60A26DB2,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/164559185_215838090075991_1225904237445078781_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=ycw9kSG1KmcAX-px4We&_nc_ht=scontent-iad3-2.xx&tp=9&oh=ddf92770dfe2a1c8a6e3fedd60f38e62&oe=60C6C390,215837413409392,373,245,0,https://facebook.com/SenatorLankford/videos/215837413409392,,130873066975024,Senator James Lankford,False,[]
142,68,Tammy Duckworth,F,sen,IL,,3,Democrat,https://www.duckworth.senate.gov,SenDuckworth,SenDuckworth,repduckworth,UCYRWRvUxtjaHnFMCbdd94tg,D000622,SenDuckworth,1953590634814876,"In our time of need, caregivers are always there for us. But when it comes to what they need—too often, we've failed to show up.

Enough. The American Jobs Plan will invest, rebuild and transform our broken care system.","In our time of need, caregivers are always there for us. But when it comes to what they need—too often, we've failed to show up.

Enough. The American Jobs Plan will invest, rebuild and transform our broken care system.",,2021-05-16 14:56:25,,,,,333,49,0,https://facebook.com/SenDuckworth/posts/1953590634814876,,112300955610529,Senator Tammy Duckworth,False,[]
156,71,Steve Daines,M,sen,MT,,2,Republican,https://www.daines.senate.gov,SteveDaines,SteveDainesMT,SteveDainesMT,UC-ny-W5mEUGytiyMdXbQ20Q,D000618,SteveDainesMT,2405515862926349,I’m thankful for the brave first responders who put their lives on the line every day to serve our communities.🇺🇸,I’m thankful for the brave first responders who put their lives on the line every day to serve our communities.🇺🇸,,2021-05-16 14:49:29,,,,,86,12,0,https://facebook.com/SteveDainesMT/posts/2405515862926349,,185361254941832,Senator Steve Daines,False,[]
109,51,Christopher Murphy,M,sen,CT,,1,Democrat,https://www.murphy.senate.gov,senmurphyoffice,chrismurphyct,senchrismurphy,UCbcEa40PIFpLpdDe06n3F3Q,M001169,chrismurphyct,10158784289498961,"Republicans’ attacks on voting rights and democracy have happened in plain sight. The question now is, what can we do to stop it? We can start by passing the For The People Act.","Republicans’ attacks on voting rights and democracy have happened in plain sight. The question now is, what can we do to stop it? We can start by passing the For The People Act.",,2021-05-16 14:37:15,,,,,1007,146,0,https://facebook.com/chrismurphyct/posts/10158784289498961,,19437978960,Chris Murphy,False,[]
